customer_id,menu_id,rating,age,avg_budget,gender_encoded,preferred_time_encoded,price,popularity,category_encoded
C0002,M042,1,25,351.54,0,3,37.48,4.7,0
C0150,M019,1,61,312.15,0,3,106.03,4.0,1
C0225,M017,1,36,331.09,0,0,92.38,4.5,1
C0452,M004,1,18,197.91,0,1,111.87,3.1,1
C0073,M022,0,56,96.5,0,2,25.47,5.0,2
C0214,M012,1,28,467.53,1,1,77.59,3.3,1
C0339,M015,1,22,121.77,1,1,48.73,4.3,1
C0408,M026,1,43,215.85,0,1,28.14,4.4,2
C0425,M043,1,49,430.52,0,1,34.4,4.4,0
C0210,M015,1,42,214.26,1,0,48.73,4.3,1
C0055,M006,1,47,273.81,0,1,78.26,4.9,1
C0155,M022,1,30,289.28,0,1,25.47,5.0,2
C0393,M028,1,25,132.05,1,0,15.0,3.1,2
C0471,M009,1,55,238.1,0,2,93.4,4.9,1
C0380,M005,1,27,252.23,1,1,34.2,5.0,1
C0158,M042,1,43,317.2,1,1,37.48,4.7,0
C0198,M042,1,54,233.82,1,3,37.48,4.7,0
C0081,M033,0,28,167.81,1,1,23.34,4.7,2
C0313,M026,1,42,267.46,1,3,28.14,4.4,2
C0375,M042,1,32,298.73,0,1,37.48,4.7,0
C0323,M015,1,62,289.73,0,3,48.73,4.3,1
C0073,M038,1,56,96.5,0,2,64.32,3.1,0
C0117,M015,1,44,95.09,1,1,48.73,4.3,1
C0002,M043,1,25,351.54,0,3,34.4,4.4,0
C0112,M034,1,50,325.24,1,1,16.74,4.9,2
C0388,M025,1,53,358.45,1,1,34.2,5.0,2
C0105,M030,1,28,385.4,0,0,16.95,3.2,2
C0219,M024,1,44,212.32,1,0,18.17,3.7,2
C0218,M012,0,26,261.65,1,2,77.59,3.3,1
C0121,M043,1,21,152.1,1,1,34.4,4.4,0
C0050,M041,1,31,373.61,0,1,32.56,4.9,0
C0347,M002,1,50,190.16,1,3,83.59,4.5,1
C0050,M022,1,31,373.61,0,1,25.47,5.0,2
C0418,M044,1,39,115.51,0,4,22.4,4.2,0
C0367,M018,1,50,251.47,1,2,22.11,3.3,1
C0491,M002,0,26,264.78,0,3,83.59,4.5,1
C0024,M034,1,19,88.96,1,1,16.74,4.9,2
C0350,M032,1,57,268.37,1,2,15.0,3.0,2
C0032,M028,1,41,192.41,1,3,15.0,3.1,2
C0427,M036,1,47,274.25,1,1,30.04,5.0,0
C0348,M028,1,22,50.0,0,1,15.0,3.1,2
C0213,M009,1,62,275.96,1,3,93.4,4.9,1
C0036,M044,1,42,208.93,1,1,22.4,4.2,0
C0468,M041,1,23,207.57,1,3,32.56,4.9,0
C0098,M044,1,19,168.89,1,0,22.4,4.2,0
C0135,M024,1,57,336.64,0,1,18.17,3.7,2
C0156,M003,1,36,251.38,1,0,118.59,4.6,1
C0037,M029,1,24,56.22,0,3,22.0,3.2,2
C0454,M018,1,19,206.96,0,4,22.11,3.3,1
C0343,M021,1,18,73.79,1,3,32.13,4.5,2
C0110,M039,0,37,261.67,0,3,32.24,3.0,0
C0440,M009,1,25,187.09,1,0,93.4,4.9,1
C0360,M025,1,54,288.04,1,1,34.2,5.0,2
C0487,M045,1,53,151.44,0,2,45.15,3.1,0
C0457,M003,1,54,349.74,0,1,118.59,4.6,1
C0254,M022,1,18,91.51,1,0,25.47,5.0,2
C0124,M008,1,58,307.12,1,1,84.02,4.2,1
C0049,M017,1,31,346.78,1,1,92.38,4.5,1
C0300,M022,1,52,200.37,0,1,25.47,5.0,2
C0080,M034,1,21,53.0,1,4,16.74,4.9,2
C0100,M021,0,26,378.18,0,0,32.13,4.5,2
C0253,M015,1,62,225.22,0,3,48.73,4.3,1
C0178,M006,1,49,254.87,0,2,78.26,4.9,1
C0224,M028,0,48,335.56,0,1,15.0,3.1,2
C0081,M012,0,28,167.81,1,1,77.59,3.3,1
C0415,M021,0,41,154.46,1,3,32.13,4.5,2
C0419,M001,1,43,228.49,1,0,111.94,4.3,1
C0039,M015,1,41,324.45,0,3,48.73,4.3,1
C0114,M005,1,39,314.7,1,4,34.2,5.0,1
C0379,M026,0,50,255.73,0,1,28.14,4.4,2
C0109,M013,1,33,299.51,0,3,37.85,2.8,1
C0316,M005,1,64,368.4,0,2,34.2,5.0,1
C0310,M020,0,56,296.09,0,3,88.49,3.1,1
C0334,M033,1,47,271.89,0,1,23.34,4.7,2
C0140,M042,0,53,319.75,1,1,37.48,4.7,0
C0219,M035,1,44,212.32,1,0,48.1,2.9,2
C0301,M045,1,32,379.97,1,4,45.15,3.1,0
C0185,M032,1,60,272.48,1,3,15.0,3.0,2
C0149,M019,0,50,206.7,1,1,106.03,4.0,1
C0499,M034,1,27,321.75,0,4,16.74,4.9,2
C0120,M043,1,36,339.43,1,1,34.4,4.4,0
C0238,M024,0,48,326.74,0,3,18.17,3.7,2
C0125,M009,1,54,240.07,0,3,93.4,4.9,1
C0406,M011,1,38,352.4,0,3,113.87,4.6,1
C0221,M021,1,55,342.35,0,2,32.13,4.5,2
C0023,M031,1,34,382.25,1,1,15.0,4.2,2
C0046,M014,1,39,472.65,1,0,95.03,2.7,1
C0072,M046,1,29,317.46,1,3,34.35,3.1,0
C0101,M013,1,58,353.95,1,0,37.85,2.8,1
C0187,M008,1,43,320.8,1,3,84.02,4.2,1
C0108,M007,0,52,95.23,0,3,104.55,2.6,1
C0449,M019,1,24,218.16,0,1,106.03,4.0,1
C0067,M039,1,30,50.0,0,1,32.24,3.0,0
C0341,M019,1,37,137.25,1,1,106.03,4.0,1
C0400,M025,1,59,285.37,0,1,34.2,5.0,2
C0451,M001,1,36,436.74,0,3,111.94,4.3,1
C0235,M036,1,53,287.89,1,0,30.04,5.0,0
C0009,M043,0,50,269.36,0,1,34.4,4.4,0
C0221,M003,1,55,342.35,0,2,118.59,4.6,1
C0202,M022,1,39,302.1,0,1,25.47,5.0,2
C0032,M013,1,41,192.41,1,3,37.85,2.8,1
C0095,M005,1,48,221.46,1,4,34.2,5.0,1
C0433,M025,1,25,159.25,1,3,34.2,5.0,2
C0230,M043,1,30,377.09,0,3,34.4,4.4,0
C0263,M026,1,54,323.93,1,3,28.14,4.4,2
C0386,M005,1,29,244.74,0,1,34.2,5.0,1
C0091,M037,0,49,284.24,1,4,57.51,3.8,0
C0426,M042,1,46,204.11,1,1,37.48,4.7,0
C0428,M009,1,18,208.33,0,2,93.4,4.9,1
C0404,M036,1,38,287.42,0,1,30.04,5.0,0
C0199,M010,1,29,455.29,1,0,73.6,4.9,1
C0401,M023,0,45,199.61,0,3,37.23,3.5,2
C0149,M016,0,50,206.7,1,1,118.34,2.7,1
C0302,M022,1,31,306.9,0,0,25.47,5.0,2
C0102,M015,1,20,106.64,1,4,48.73,4.3,1
C0089,M010,1,36,388.75,0,3,73.6,4.9,1
C0238,M046,1,48,326.74,0,3,34.35,3.1,0
C0316,M003,1,64,368.4,0,2,118.59,4.6,1
C0015,M034,1,20,170.85,0,4,16.74,4.9,2
C0239,M006,1,18,210.02,1,1,78.26,4.9,1
C0084,M030,1,39,297.81,1,3,16.95,3.2,2
C0197,M016,1,49,293.77,0,0,118.34,2.7,1
C0462,M036,1,34,287.86,1,1,30.04,5.0,0
C0170,M022,1,53,297.99,1,1,25.47,5.0,2
C0173,M015,1,22,133.78,1,3,48.73,4.3,1
C0166,M045,1,29,484.37,0,1,45.15,3.1,0
C0090,M032,0,37,360.55,0,1,15.0,3.0,2
C0362,M038,1,21,85.44,1,4,64.32,3.1,0
C0260,M002,1,22,125.78,0,3,83.59,4.5,1
C0220,M029,0,54,268.56,0,1,22.0,3.2,2
C0089,M005,1,36,388.75,0,3,34.2,5.0,1
C0330,M030,1,53,304.77,1,1,16.95,3.2,2
C0229,M012,1,37,427.11,0,0,77.59,3.3,1
C0137,M027,1,46,196.64,0,2,15.0,4.3,2
C0254,M024,1,18,91.51,1,0,18.17,3.7,2
C0384,M017,1,46,171.7,1,3,92.38,4.5,1
C0101,M009,1,58,353.95,1,0,93.4,4.9,1
C0256,M006,1,39,435.39,0,3,78.26,4.9,1
C0128,M022,1,50,202.25,1,4,25.47,5.0,2
C0090,M037,0,37,360.55,0,1,57.51,3.8,0
C0389,M024,1,53,307.45,0,1,18.17,3.7,2
C0423,M031,1,47,187.4,0,1,15.0,4.2,2
C0214,M025,1,28,467.53,1,1,34.2,5.0,2
C0216,M029,1,55,256.62,1,3,22.0,3.2,2
C0030,M038,1,57,462.48,1,1,64.32,3.1,0
C0447,M033,1,21,65.34,0,1,23.34,4.7,2
C0066,M010,0,44,286.88,0,4,73.6,4.9,1
C0001,M027,1,56,205.98,1,4,15.0,4.3,2
C0393,M009,1,25,132.05,1,0,93.4,4.9,1
C0073,M020,0,56,96.5,0,2,88.49,3.1,1
C0349,M021,1,40,137.98,0,4,32.13,4.5,2
C0169,M034,1,31,369.91,1,3,16.74,4.9,2
C0265,M011,1,34,226.04,1,3,113.87,4.6,1
C0165,M032,0,22,83.66,1,3,15.0,3.0,2
C0195,M027,1,52,106.99,0,1,15.0,4.3,2
C0331,M035,1,41,230.88,1,3,48.1,2.9,2
C0486,M015,1,50,264.32,1,1,48.73,4.3,1
C0439,M016,1,20,186.08,0,1,118.34,2.7,1
C0042,M036,1,24,134.54,1,3,30.04,5.0,0
C0113,M010,1,29,527.33,1,1,73.6,4.9,1
C0244,M003,1,45,377.13,1,0,118.59,4.6,1
C0118,M015,1,50,182.21,1,1,48.73,4.3,1
C0278,M019,1,55,239.03,1,1,106.03,4.0,1
C0232,M040,1,42,282.14,1,3,31.02,4.4,0
C0165,M040,1,22,83.66,1,3,31.02,4.4,0
C0314,M012,1,21,195.53,1,3,77.59,3.3,1
C0168,M025,1,46,193.39,1,3,34.2,5.0,2
C0260,M022,1,22,125.78,0,3,25.47,5.0,2
C0204,M006,1,29,385.4,0,0,78.26,4.9,1
C0398,M033,1,21,186.29,1,3,23.34,4.7,2
C0419,M027,1,43,228.49,1,0,15.0,4.3,2
C0314,M043,0,21,195.53,1,3,34.4,4.4,0
C0303,M017,1,43,265.37,1,1,92.38,4.5,1
C0500,M019,0,29,494.59,0,3,106.03,4.0,1
C0206,M027,1,45,328.72,1,1,15.0,4.3,2
C0271,M024,1,29,243.67,1,2,18.17,3.7,2
C0330,M013,1,53,304.77,1,1,37.85,2.8,1
C0309,M044,1,42,188.31,0,0,22.4,4.2,0
C0026,M018,1,46,138.53,0,1,22.11,3.3,1
C0123,M007,1,61,232.12,0,2,104.55,2.6,1
C0445,M008,1,31,424.98,1,4,84.02,4.2,1
C0433,M046,1,25,159.25,1,3,34.35,3.1,0
C0323,M004,1,62,289.73,0,3,111.87,3.1,1
C0162,M036,1,42,222.55,1,2,30.04,5.0,0
C0434,M035,1,63,187.77,1,3,48.1,2.9,2
C0216,M031,1,55,256.62,1,3,15.0,4.2,2
C0491,M020,0,26,264.78,0,3,88.49,3.1,1
C0105,M006,0,28,385.4,0,0,78.26,4.9,1
C0342,M040,0,64,253.85,0,1,31.02,4.4,0
C0020,M009,1,24,242.61,0,1,93.4,4.9,1
C0289,M004,1,20,152.19,0,0,111.87,3.1,1
C0291,M026,1,36,249.68,1,1,28.14,4.4,2
C0319,M015,1,57,167.02,1,1,48.73,4.3,1
C0351,M012,1,19,269.49,1,0,77.59,3.3,1
C0086,M017,1,26,354.35,1,0,92.38,4.5,1
C0449,M034,1,24,218.16,0,1,16.74,4.9,2
C0285,M002,1,30,337.56,0,1,83.59,4.5,1
C0472,M032,1,55,195.66,0,2,15.0,3.0,2
C0226,M042,1,44,368.03,1,1,37.48,4.7,0
C0100,M024,0,26,378.18,0,0,18.17,3.7,2
C0109,M004,1,33,299.51,0,3,111.87,3.1,1
C0321,M018,1,54,361.66,1,1,22.11,3.3,1
C0021,M016,0,61,207.31,0,1,118.34,2.7,1
C0204,M002,1,29,385.4,0,0,83.59,4.5,1
C0458,M015,1,51,76.41,0,1,48.73,4.3,1
C0151,M042,1,22,210.52,0,1,37.48,4.7,0
C0226,M042,1,44,368.03,1,1,37.48,4.7,0
C0107,M026,1,52,238.56,1,3,28.14,4.4,2
C0246,M024,1,44,188.3,1,3,18.17,3.7,2
C0064,M035,1,42,221.22,1,0,48.1,2.9,2
C0375,M023,1,32,298.73,0,1,37.23,3.5,2
C0421,M005,1,57,455.87,0,3,34.2,5.0,1
C0232,M040,1,42,282.14,1,3,31.02,4.4,0
C0226,M008,1,44,368.03,1,1,84.02,4.2,1
C0123,M021,1,61,232.12,0,2,32.13,4.5,2
C0155,M011,1,30,289.28,0,1,113.87,4.6,1
C0218,M008,1,26,261.65,1,2,84.02,4.2,1
C0208,M002,1,64,411.98,1,4,83.59,4.5,1
C0034,M008,1,62,283.53,1,1,84.02,4.2,1
C0373,M024,0,23,210.74,0,0,18.17,3.7,2
C0174,M034,1,27,352.46,1,3,16.74,4.9,2
C0343,M020,0,18,73.79,1,3,88.49,3.1,1
C0121,M002,1,21,152.1,1,1,83.59,4.5,1
C0346,M030,1,20,173.84,0,3,16.95,3.2,2
C0435,M009,1,51,221.05,0,0,93.4,4.9,1
C0204,M033,1,29,385.4,0,0,23.34,4.7,2
C0350,M005,1,57,268.37,1,2,34.2,5.0,1
C0404,M037,1,38,287.42,0,1,57.51,3.8,0
C0070,M026,1,32,219.77,1,4,28.14,4.4,2
C0094,M025,1,40,319.87,1,1,34.2,5.0,2
C0120,M034,1,36,339.43,1,1,16.74,4.9,2
C0201,M010,1,52,354.44,0,1,73.6,4.9,1
C0056,M010,1,32,197.19,0,3,73.6,4.9,1
C0145,M011,0,39,208.66,0,2,113.87,4.6,1
C0258,M031,1,58,258.79,1,0,15.0,4.2,2
C0056,M001,1,32,197.19,0,3,111.94,4.3,1
C0130,M010,1,48,150.34,1,0,73.6,4.9,1
C0468,M013,1,23,207.57,1,3,37.85,2.8,1
C0387,M004,1,62,319.57,0,3,111.87,3.1,1
C0350,M033,1,57,268.37,1,2,23.34,4.7,2
C0362,M021,0,21,85.44,1,4,32.13,4.5,2
C0315,M007,1,27,299.2,0,3,104.55,2.6,1
C0405,M003,0,43,453.1,0,0,118.59,4.6,1
C0249,M005,1,45,198.3,1,2,34.2,5.0,1
C0227,M023,0,27,269.77,0,1,37.23,3.5,2
C0358,M035,1,54,289.78,0,2,48.1,2.9,2
C0012,M045,0,59,128.09,0,3,45.15,3.1,0
C0067,M008,0,30,50.0,0,1,84.02,4.2,1
C0137,M018,1,46,196.64,0,2,22.11,3.3,1
C0348,M005,1,22,50.0,0,1,34.2,5.0,1
C0254,M024,1,18,91.51,1,0,18.17,3.7,2
C0167,M005,1,43,351.35,0,1,34.2,5.0,1
C0021,M032,1,61,207.31,0,1,15.0,3.0,2
C0422,M012,1,30,305.92,0,1,77.59,3.3,1
C0164,M019,1,56,296.23,1,1,106.03,4.0,1
C0263,M036,1,54,323.93,1,3,30.04,5.0,0
C0440,M041,1,25,187.09,1,0,32.56,4.9,0
C0246,M038,1,44,188.3,1,3,64.32,3.1,0
C0451,M023,1,36,436.74,0,3,37.23,3.5,2
C0221,M005,1,55,342.35,0,2,34.2,5.0,1
C0450,M031,1,38,376.99,1,2,15.0,4.2,2
C0117,M021,1,44,95.09,1,1,32.13,4.5,2
C0446,M036,1,33,342.03,0,2,30.04,5.0,0
C0098,M026,1,19,168.89,1,0,28.14,4.4,2
C0498,M037,1,34,240.55,0,2,57.51,3.8,0
C0104,M025,1,41,277.72,1,3,34.2,5.0,2
C0207,M033,0,31,279.98,1,1,23.34,4.7,2
C0355,M013,1,26,249.16,0,1,37.85,2.8,1
C0004,M007,0,28,276.59,1,1,104.55,2.6,1
C0180,M034,1,52,332.6,0,3,16.74,4.9,2
C0212,M035,1,56,303.36,0,0,48.1,2.9,2
C0338,M023,1,61,293.47,0,3,37.23,3.5,2
C0209,M023,1,33,120.8,1,2,37.23,3.5,2
C0304,M034,0,19,229.86,0,0,16.74,4.9,2
C0238,M007,0,48,326.74,0,3,104.55,2.6,1
C0053,M026,1,56,460.68,1,1,28.14,4.4,2
C0237,M039,1,64,366.09,0,4,32.24,3.0,0
C0460,M036,1,47,270.6,0,3,30.04,5.0,0
C0395,M014,1,29,273.12,0,0,95.03,2.7,1
C0315,M015,1,27,299.2,0,3,48.73,4.3,1
C0232,M019,1,42,282.14,1,3,106.03,4.0,1
C0173,M046,1,22,133.78,1,3,34.35,3.1,0
C0258,M042,1,58,258.79,1,0,37.48,4.7,0
C0196,M038,1,56,152.35,1,1,64.32,3.1,0
C0343,M005,1,18,73.79,1,3,34.2,5.0,1
C0004,M025,1,28,276.59,1,1,34.2,5.0,2
C0047,M006,0,44,86.45,1,1,78.26,4.9,1
C0121,M027,1,21,152.1,1,1,15.0,4.3,2
C0060,M024,1,23,194.63,1,0,18.17,3.7,2
C0125,M017,1,54,240.07,0,3,92.38,4.5,1
C0074,M041,1,34,297.35,1,3,32.56,4.9,0
C0402,M008,1,46,235.32,0,1,84.02,4.2,1
C0036,M039,1,42,208.93,1,1,32.24,3.0,0
C0244,M011,1,45,377.13,1,0,113.87,4.6,1
C0388,M023,1,53,358.45,1,1,37.23,3.5,2
C0472,M037,1,55,195.66,0,2,57.51,3.8,0
C0178,M010,1,49,254.87,0,2,73.6,4.9,1
C0408,M011,1,43,215.85,0,1,113.87,4.6,1
C0184,M023,0,27,289.15,1,3,37.23,3.5,2
C0491,M037,1,26,264.78,0,3,57.51,3.8,0
C0457,M045,1,54,349.74,0,1,45.15,3.1,0
C0190,M026,1,62,112.69,1,1,28.14,4.4,2
C0198,M007,1,54,233.82,1,3,104.55,2.6,1
C0182,M027,1,54,93.83,0,3,15.0,4.3,2
C0256,M033,1,39,435.39,0,3,23.34,4.7,2
C0307,M003,1,63,221.34,1,3,118.59,4.6,1
C0415,M002,1,41,154.46,1,3,83.59,4.5,1
C0408,M009,1,43,215.85,0,1,93.4,4.9,1
C0357,M017,1,57,296.34,0,1,92.38,4.5,1
C0481,M044,1,43,315.95,1,0,22.4,4.2,0
C0290,M013,1,49,335.89,0,3,37.85,2.8,1
C0336,M045,1,32,320.75,0,0,45.15,3.1,0
C0343,M034,0,18,73.79,1,3,16.74,4.9,2
C0286,M002,1,28,162.84,0,1,83.59,4.5,1
C0351,M011,1,19,269.49,1,0,113.87,4.6,1
C0007,M041,0,20,126.53,1,1,32.56,4.9,0
C0248,M025,1,30,139.94,0,2,34.2,5.0,2
C0477,M041,1,34,115.91,1,1,32.56,4.9,0
C0056,M026,1,32,197.19,0,3,28.14,4.4,2
C0240,M019,1,33,481.61,0,0,106.03,4.0,1
C0366,M007,1,55,169.35,0,2,104.55,2.6,1
C0224,M005,1,48,335.56,0,1,34.2,5.0,1
C0487,M018,1,53,151.44,0,2,22.11,3.3,1
C0312,M027,1,61,163.48,0,3,15.0,4.3,2
C0118,M040,1,50,182.21,1,1,31.02,4.4,0
C0458,M015,1,51,76.41,0,1,48.73,4.3,1
C0448,M031,0,35,209.95,0,1,15.0,4.2,2
C0161,M021,0,18,72.56,0,2,32.13,4.5,2
C0491,M004,1,26,264.78,0,3,111.87,3.1,1
C0230,M044,1,30,377.09,0,3,22.4,4.2,0
C0190,M001,0,62,112.69,1,1,111.94,4.3,1
C0421,M011,1,57,455.87,0,3,113.87,4.6,1
C0455,M041,1,20,72.17,0,3,32.56,4.9,0
C0272,M025,1,40,453.14,1,1,34.2,5.0,2
C0045,M036,1,41,326.0,0,3,30.04,5.0,0
C0043,M035,1,26,149.18,0,1,48.1,2.9,2
C0087,M001,1,23,189.48,0,1,111.94,4.3,1
C0441,M013,1,64,327.02,1,3,37.85,2.8,1
C0204,M036,0,29,385.4,0,0,30.04,5.0,0
C0124,M044,1,58,307.12,1,1,22.4,4.2,0
C0116,M003,1,25,305.93,1,4,118.59,4.6,1
C0320,M020,1,58,234.77,1,3,88.49,3.1,1
C0392,M039,1,23,166.32,1,1,32.24,3.0,0
C0086,M031,1,26,354.35,1,0,15.0,4.2,2
C0179,M012,1,44,298.63,1,1,77.59,3.3,1
C0487,M024,1,53,151.44,0,2,18.17,3.7,2
C0386,M025,1,29,244.74,0,1,34.2,5.0,2
C0053,M009,1,56,460.68,1,1,93.4,4.9,1
C0358,M043,1,54,289.78,0,2,34.4,4.4,0
C0084,M009,1,39,297.81,1,3,93.4,4.9,1
C0471,M022,1,55,238.1,0,2,25.47,5.0,2
C0307,M004,1,63,221.34,1,3,111.87,3.1,1
C0362,M003,0,21,85.44,1,4,118.59,4.6,1
C0494,M041,1,60,391.66,0,1,32.56,4.9,0
C0218,M045,1,26,261.65,1,2,45.15,3.1,0
C0307,M019,1,63,221.34,1,3,106.03,4.0,1
C0153,M040,1,47,421.52,1,4,31.02,4.4,0
C0263,M028,1,54,323.93,1,3,15.0,3.1,2
C0146,M026,1,39,254.5,1,4,28.14,4.4,2
C0140,M040,0,53,319.75,1,1,31.02,4.4,0
C0151,M018,0,22,210.52,0,1,22.11,3.3,1
C0271,M039,1,29,243.67,1,2,32.24,3.0,0
C0004,M032,1,28,276.59,1,1,15.0,3.0,2
C0318,M023,1,25,401.45,0,3,37.23,3.5,2
C0039,M023,1,41,324.45,0,3,37.23,3.5,2
C0418,M034,1,39,115.51,0,4,16.74,4.9,2
C0241,M044,1,40,425.18,0,3,22.4,4.2,0
C0200,M026,1,42,214.84,0,0,28.14,4.4,2
C0135,M022,0,57,336.64,0,1,25.47,5.0,2
C0148,M035,1,54,99.57,1,4,48.1,2.9,2
C0052,M029,1,49,172.76,0,0,22.0,3.2,2
C0240,M017,1,33,481.61,0,0,92.38,4.5,1
C0444,M023,1,41,299.87,0,2,37.23,3.5,2
C0445,M033,1,31,424.98,1,4,23.34,4.7,2
C0198,M028,1,54,233.82,1,3,15.0,3.1,2
C0047,M018,1,44,86.45,1,1,22.11,3.3,1
C0296,M013,0,43,157.17,0,1,37.85,2.8,1
C0365,M025,1,25,96.19,1,0,34.2,5.0,2
C0235,M027,1,53,287.89,1,0,15.0,4.3,2
C0489,M030,1,34,556.01,1,3,16.95,3.2,2
C0164,M042,0,56,296.23,1,1,37.48,4.7,0
C0441,M010,1,64,327.02,1,3,73.6,4.9,1
C0486,M007,1,50,264.32,1,1,104.55,2.6,1
C0017,M032,1,56,87.86,1,1,15.0,3.0,2
C0281,M011,1,34,298.53,1,0,113.87,4.6,1
C0048,M030,1,64,335.56,1,3,16.95,3.2,2
C0227,M035,0,27,269.77,0,1,48.1,2.9,2
C0356,M021,1,18,87.91,0,0,32.13,4.5,2
C0117,M041,1,44,95.09,1,1,32.56,4.9,0
C0028,M045,1,32,388.18,0,3,45.15,3.1,0
C0138,M008,1,42,114.65,1,2,84.02,4.2,1
C0215,M026,1,35,309.01,1,1,28.14,4.4,2
C0430,M022,1,45,395.44,1,1,25.47,5.0,2
C0069,M002,1,50,222.58,1,1,83.59,4.5,1
C0081,M011,1,28,167.81,1,1,113.87,4.6,1
C0414,M021,1,61,312.04,1,0,32.13,4.5,2
C0351,M016,1,19,269.49,1,0,118.34,2.7,1
C0186,M008,1,34,237.73,0,4,84.02,4.2,1
C0004,M046,0,28,276.59,1,1,34.35,3.1,0
C0128,M027,0,50,202.25,1,4,15.0,4.3,2
C0118,M024,1,50,182.21,1,1,18.17,3.7,2
C0335,M018,1,55,292.27,1,1,22.11,3.3,1
C0396,M029,1,57,214.81,0,2,22.0,3.2,2
C0154,M041,1,33,363.39,1,0,32.56,4.9,0
C0305,M033,1,62,282.02,1,4,23.34,4.7,2
C0229,M006,1,37,427.11,0,0,78.26,4.9,1
C0181,M024,1,50,420.64,0,4,18.17,3.7,2
C0174,M004,1,27,352.46,1,3,111.87,3.1,1
C0056,M034,1,32,197.19,0,3,16.74,4.9,2
C0391,M011,1,28,288.8,1,0,113.87,4.6,1
C0490,M031,0,51,242.32,1,3,15.0,4.2,2
C0047,M010,0,44,86.45,1,1,73.6,4.9,1
C0205,M022,1,58,217.1,0,4,25.47,5.0,2
C0008,M026,1,38,354.26,0,3,28.14,4.4,2
C0387,M019,0,62,319.57,0,3,106.03,4.0,1
C0388,M010,1,53,358.45,1,1,73.6,4.9,1
C0084,M043,1,39,297.81,1,3,34.4,4.4,0
C0442,M010,1,45,263.8,0,0,73.6,4.9,1
C0351,M020,0,19,269.49,1,0,88.49,3.1,1
C0227,M005,1,27,269.77,0,1,34.2,5.0,1
C0401,M003,1,45,199.61,0,3,118.59,4.6,1
C0479,M011,1,19,175.88,0,4,113.87,4.6,1
C0041,M003,0,59,182.86,0,3,118.59,4.6,1
C0244,M043,1,45,377.13,1,0,34.4,4.4,0
C0401,M010,0,45,199.61,0,3,73.6,4.9,1
C0405,M012,0,43,453.1,0,0,77.59,3.3,1
C0486,M002,1,50,264.32,1,1,83.59,4.5,1
C0250,M009,1,52,217.72,1,4,93.4,4.9,1
C0304,M028,0,19,229.86,0,0,15.0,3.1,2
C0444,M043,1,41,299.87,0,2,34.4,4.4,0
C0473,M010,1,29,325.6,0,1,73.6,4.9,1
C0168,M031,1,46,193.39,1,3,15.0,4.2,2
C0330,M032,1,53,304.77,1,1,15.0,3.0,2
C0093,M022,1,18,208.46,0,0,25.47,5.0,2
C0211,M039,1,38,377.07,1,1,32.24,3.0,0
C0340,M005,1,36,199.8,1,2,34.2,5.0,1
C0105,M046,1,28,385.4,0,0,34.35,3.1,0
C0182,M042,1,54,93.83,0,3,37.48,4.7,0
C0099,M009,0,18,162.99,1,0,93.4,4.9,1
C0319,M009,1,57,167.02,1,1,93.4,4.9,1
C0281,M022,1,34,298.53,1,0,25.47,5.0,2
C0251,M041,1,23,83.99,0,3,32.56,4.9,0
C0030,M033,1,57,462.48,1,1,23.34,4.7,2
C0215,M001,0,35,309.01,1,1,111.94,4.3,1
C0274,M007,0,28,421.28,0,3,104.55,2.6,1
C0446,M032,1,33,342.03,0,2,15.0,3.0,2
C0334,M015,1,47,271.89,0,1,48.73,4.3,1
C0225,M019,0,36,331.09,0,0,106.03,4.0,1
C0452,M035,1,18,197.91,0,1,48.1,2.9,2
C0482,M016,0,56,240.03,0,1,118.34,2.7,1
C0155,M011,1,30,289.28,0,1,113.87,4.6,1
C0406,M028,1,38,352.4,0,3,15.0,3.1,2
C0331,M042,1,41,230.88,1,3,37.48,4.7,0
C0058,M033,1,45,315.9,1,2,23.34,4.7,2
C0457,M028,1,54,349.74,0,1,15.0,3.1,2
C0308,M042,1,32,390.19,0,0,37.48,4.7,0
C0128,M044,1,50,202.25,1,4,22.4,4.2,0
C0324,M005,1,39,280.57,1,1,34.2,5.0,1
C0043,M019,1,26,149.18,0,1,106.03,4.0,1
C0128,M026,0,50,202.25,1,4,28.14,4.4,2
C0351,M039,0,19,269.49,1,0,32.24,3.0,0
C0191,M009,1,28,336.2,0,0,93.4,4.9,1
C0163,M006,1,57,264.71,1,1,78.26,4.9,1
C0268,M005,1,57,292.84,0,1,34.2,5.0,1
C0439,M033,1,20,186.08,0,1,23.34,4.7,2
C0434,M020,1,63,187.77,1,3,88.49,3.1,1
C0303,M027,1,43,265.37,1,1,15.0,4.3,2
C0482,M002,0,56,240.03,0,1,83.59,4.5,1
C0223,M033,1,42,110.54,0,1,23.34,4.7,2
C0258,M019,1,58,258.79,1,0,106.03,4.0,1
C0129,M040,1,20,160.7,1,4,31.02,4.4,0
C0228,M035,0,45,249.63,0,1,48.1,2.9,2
C0475,M031,1,62,169.7,0,2,15.0,4.2,2
C0366,M043,1,55,169.35,0,2,34.4,4.4,0
C0158,M017,1,43,317.2,1,1,92.38,4.5,1
C0263,M017,1,54,323.93,1,3,92.38,4.5,1
C0357,M025,1,57,296.34,0,1,34.2,5.0,2
C0028,M036,1,32,388.18,0,3,30.04,5.0,0
C0442,M002,1,45,263.8,0,0,83.59,4.5,1
C0159,M004,1,40,392.5,1,1,111.87,3.1,1
C0444,M044,1,41,299.87,0,2,22.4,4.2,0
